Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-37.15, -46.19, -9044, -10808, 5088 , 6108, 2979, 9092
-38.76, -44.11, -9552, -10622, 5382 , 5730, 2722, 9187
-40.38, -42.60, -9880, -10322, 5348 , 5343, 1995, 9356
-41.99, -41.76, -10104, -10058, 5000 , 5087, 771, 9582
-44.22, -39.94, -10542, -9704, 4838 , 4923, -318, 9796
-46.67, -37.37, -11110, -9270, 4908 , 4820, -1321, 9912
-48.20, -34.92, -11630, -8930, 5348 , 4639, -2216, 9929
-48.59, -33.85, -11952, -8876, 5700 , 4399, -2532, 9687
-47.80, -33.63, -11812, -8830, 6078 , 4152, -2687, 9516
-45.57, -34.73, -11270, -8992, 6436 , 3905, -2767, 9393
-43.60, -36.22, -10796, -9250, 6572 , 3705, -3089, 9376
-41.90, -37.39, -10320, -9384, 6664 , 3579, -3721, 9391
-40.39, -38.36, -9800, -9386, 6694 , 3425, -4178, 9351
-39.45, -39.35, -9358, -9338, 6504 , 3294, -4290, 9304
-38.79, -39.75, -8958, -9144, 6388 , 3232, -4209, 9201
-38.75, -39.88, -8696, -8908, 6184 , 3199, -4135, 9008
-38.76, -39.38, -8534, -8648, 6192 , 3220, -4051, 8762
-39.52, -38.63, -8532, -8370, 6088 , 3249, -3854, 8474
-40.57, -37.59, -8574, -8042, 5982 , 3374, -3486, 8096
-41.99, -36.26, -8790, -7770, 5926 , 3568, -3065, 7765
-42.59, -35.44, -8836, -7572, 5936 , 3762, -2664, 7460
-42.76, -34.29, -9064, -7522, 6298 , 3874, -2374, 7120
-43.02, -33.91, -9300, -7604, 6454 , 3923, -2074, 6778
-42.43, -34.26, -9396, -7840, 6662 , 3900, -1732, 6472
-42.84, -34.22, -9638, -7970, 6682 , 3839, -1372, 6184
-42.90, -34.32, -9684, -8020, 6668 , 3774, -1240, 5901
-42.97, -34.23, -9718, -8018, 6684 , 3658, -1214, 5682
-42.85, -34.14, -9710, -8012, 6750 , 3504, -1227, 5497
-43.52, -32.94, -9810, -7746, 6848 , 3326, -1312, 5240
-44.48, -31.36, -10020, -7442, 6992 , 3060, -1422, 5001
-46.34, -29.16, -10426, -7020, 7060 , 2835, -1518, 4686
-47.93, -27.57, -10834, -6754, 7084 , 2543, -1516, 4261
-49.03, -26.56, -11218, -6642, 7138 , 2332, -1482, 3822
-49.67, -25.60, -11450, -6488, 7248 , 2113, -1487, 3292
-49.57, -25.48, -11464, -6478, 7320 , 1813, -1526, 2853
