Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-6.37, -82.74, -1858, -16610, 1036 , 3869, 13755, -673
-6.94, -82.50, -1972, -16188, 840 , 4003, 13978, -728
-4.39, -83.86, -1220, -15856, 1208 , 4197, 14319, -740
-1.38, -83.32, -380, -15734, 1816 , 4398, 14689, -707
-2.20, -83.17, -608, -15738, 1798 , 4547, 14943, -823
-6.08, -82.72, -1710, -16014, 1144 , 4835, 14875, -1185
-11.39, -78.63, -3276, -16268, 234 , 5368, 14584, -1723
-15.04, -74.94, -4496, -16734, -422 , 5859, 14209, -2111
-17.18, -72.75, -5236, -16934, -590 , 6314, 13831, -2383
-17.52, -72.37, -5436, -17212, -712 , 6632, 13198, -2460
-15.77, -74.09, -4904, -17356, -738 , 6941, 12298, -2396
-13.61, -76.31, -4204, -17368, -568 , 7311, 10932, -2178
-11.10, -78.94, -3408, -17372, -18 , 7426, 9963, -1827
-10.16, -79.68, -3038, -16946, 610 , 7385, 9133, -1543
-9.62, -79.70, -2776, -16342, 1092 , 7111, 8006, -1360
-9.57, -79.46, -2658, -15722, 1248 , 6835, 7040, -1233
-9.75, -79.19, -2582, -14988, 1258 , 6499, 6331, -1261
-9.20, -78.84, -2342, -14374, 1616 , 6100, 6025, -1351
-6.61, -79.67, -1648, -14092, 1982 , 5684, 5863, -1475
-3.56, -79.31, -890, -14088, 2516 , 5062, 5856, -1475
-0.77, -77.95, -198, -14392, 3076 , 4358, 6134, -1448
1.30, -76.39, 346, -14872, 3596 , 3456, 6514, -1378
2.84, -75.97, 794, -15550, 3816 , 2723, 7049, -1434
4.05, -75.87, 1164, -15968, 3860 , 2066, 7903, -1596
5.34, -76.07, 1554, -16220, 3722 , 1659, 8672, -1943
5.73, -76.83, 1670, -16294, 3440 , 1514, 9520, -2344
5.74, -78.19, 1656, -16208, 2970 , 1691, 10530, -2810
4.93, -78.87, 1406, -16052, 2842 , 2205, 11303, -3336
3.50, -79.04, 984, -15808, 2910 , 2777, 12082, -3769
1.38, -77.96, 384, -15630, 3324 , 3354, 12504, -4150
-1.25, -76.10, -348, -15500, 3832 , 3990, 12764, -4544
-2.74, -73.55, -774, -15534, 4532 , 4413, 12979, -4825
-4.68, -72.29, -1338, -15636, 4822 , 4626, 13203, -5068
-5.59, -71.59, -1620, -15786, 5010 , 4685, 13384, -5232
-6.31, -71.23, -1846, -15908, 5092 , 4645, 13511, -5261
-6.50, -70.75, -1912, -15956, 5246 , 4422, 13515, -5177
-6.35, -70.12, -1860, -15828, 5426 , 4066, 13383, -5003
-5.79, -70.72, -1690, -15826, 5282 , 3532, 13098, -4693
-5.58, -72.18, -1600, -15656, 4784 , 2849, 12552, -4407
-5.32, -73.82, -1488, -15420, 4232 , 2273, 11754, -4188
-5.68, -74.89, -1556, -15172, 3802 , 1657, 11010, -4040
-5.97, -75.89, -1600, -14918, 3404 , 1190, 10270, -4012
-5.25, -77.15, -1386, -14772, 3084 , 842, 9855, -4078
-4.34, -77.50, -1126, -14516, 3026 , 532, 9594, -4160
-2.46, -78.05, -630, -14372, 2986 , 363, 9400, -4252
-0.30, -77.89, -76, -14436, 3106 , 285, 9330, -4346
0.41, -76.22, 108, -14594, 3588 , 211, 9388, -4451
1.13, -74.50, 302, -14820, 4108 , 120, 9552, -4596
1.81, -73.25, 494, -15016, 4502 , -13, 9832, -4747
2.66, -71.27, 744, -15188, 5106 , -151, 10100, -4916
4.02, -70.17, 1144, -15350, 5426 , -369, 10389, -5065
5.59, -69.90, 1596, -15396, 5416 , -516, 10703, -5177
7.04, -70.59, 1986, -15290, 5020 , -554, 10990, -5194
8.50, -71.49, 2366, -15186, 4512 , -454, 11400, -5242
8.86, -72.95, 2458, -15264, 3998 , -216, 11985, -5252
8.80, -73.82, 2452, -15392, 3744 , 23, 12457, -5319
7.60, -74.32, 2132, -15522, 3814 , 198, 12806, -5375
7.03, -74.79, 1988, -15684, 3786 , 201, 13105, -5395
6.14, -75.36, 1750, -15842, 3762 , 17, 13428, -5425
5.49, -76.24, 1582, -16066, 3614 , -299, 13768, -5381
4.56, -76.37, 1328, -16230, 3716 , -575, 14120, -5343
3.75, -76.73, 1092, -16262, 3690 , -861, 14349, -5245
3.32, -76.72, 962, -16158, 3702 , -1159, 14494, -5204
3.02, -77.01, 868, -16050, 3610 , -1279, 14476, -5123
3.04, -76.60, 858, -15754, 3666 , -1368, 14293, -5061
3.46, -75.64, 964, -15494, 3858 , -1433, 14023, -4985
3.13, -74.20, 868, -15320, 4258 , -1530, 13777, -4916
3.15, -72.57, 880, -15284, 4728 , -1693, 13731, -4850
3.29, -71.24, 924, -15262, 5112 , -2034, 13833, -4756
3.34, -70.42, 952, -15388, 5402 , -2301, 13922, -4618
3.43, -70.41, 984, -15510, 5444 , -2649, 13987, -4372
3.54, -70.42, 1026, -15646, 5480 , -2909, 14136, -4063
3.33, -71.39, 962, -15696, 5208 , -3154, 14209, -3644
2.72, -72.48, 778, -15658, 4892 , -3462, 14244, -3248
1.50, -73.44, 420, -15416, 4576 , -3751, 14262, -2967
0.12, -73.46, 32, -15222, 4532 , -4075, 14141, -2665
-1.39, -74.30, -374, -14832, 4164 , -4396, 14013, -2461
-2.26, -75.20, -592, -14534, 3804 , -4639, 13829, -2233
-3.38, -73.07, -874, -14166, 4232 , -4925, 13549, -2046
-2.98, -70.99, -774, -14082, 4800 , -5326, 13093, -1919
-2.37, -69.09, -636, -14390, 5470 , -5969, 12487, -1836
-0.92, -70.77, -256, -15076, 5262 , -6961, 12119, -1739
-0.47, -73.73, -138, -16046, 4692 , -7886, 11783, -1666
1.46, -74.59, 448, -16994, 4676 , -8622, 11350, -1529
1.93, -76.88, 644, -18606, 4302 , -8841, 10800, -1281
1.41, -80.43, 516, -20690, 3466 , -8211, 10159, -1003
-1.55, -81.48, -630, -23002, 3404 , -7100, 9791, -686
-6.31, -78.04, -2756, -24554, 4434 , -5954, 9448, -612
-10.29, -75.92, -4504, -24466, 4194 , -5188, 8993, -453
-11.28, -76.88, -4714, -23470, 2808 , -4019, 8525, 37
-9.97, -77.80, -3780, -21348, 2674 , -2203, 7850, 828
-6.84, -78.35, -2270, -18676, 3128 , -842, 6752, 1835
-0.13, -80.86, -36, -16136, 2608 , -62, 5895, 2945
5.54, -83.41, 1360, -14000, 894 , 203, 5349, 3447
9.89, -80.16, 2144, -12306, -30 , 44, 4765, 3634
9.66, -79.80, 1998, -11718, 700 , -576, 4094, 3302
6.12, -79.78, 1252, -11560, 1676 , -1716, 3088, 2490
4.30, -84.70, 914, -12144, 674 , -2742, 2328, 1597
2.24, -87.28, 530, -13546, -384 , -3635, 2735, 1023
1.65, -86.16, 426, -14798, -910 , -4181, 3677, 795
1.63, -87.04, 454, -15966, -704 , -4662, 4204, 843
1.98, -87.53, 584, -16874, -458 , -5105, 4329, 923
1.34, -86.73, 412, -17654, -936 , -5278, 4255, 696
1.75, -84.69, 562, -18342, -1624 , -4829, 3987, 182
4.16, -81.97, 1370, -18716, -2274 , -3900, 3997, -277
7.73, -79.42, 2598, -18994, -2438 , -2663, 5040, -525
9.63, -79.26, 3212, -18872, -1614 , -1252, 6740, -452
9.47, -80.38, 3054, -18310, -624 , -353, 8168, -166
6.97, -83.04, 2144, -17552, -210 , 260, 8867, 169
0.91, -89.01, 266, -16824, -146 , 618, 9537, 404
-4.09, -85.96, -1162, -16266, -22 , 667, 10074, 516
-7.89, -81.91, -2220, -16022, 554 , 346, 10316, 637
-9.80, -79.95, -2750, -15912, 670 , -255, 10211, 851
-11.98, -78.06, -3378, -15930, -140 , -900, 10044, 1066
-13.78, -76.15, -3912, -15956, -520 , -1385, 9943, 1137
-14.85, -75.07, -4290, -16176, -542 , -1683, 9673, 948
