Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-12.03, -77.78, -3690, -17310, -732 , -1956, -8588, -1714
-12.77, -76.63, -3892, -17138, -1248 , -1629, -8587, -1835
-13.33, -76.05, -4028, -16960, -1270 , -1197, -8958, -2024
-12.81, -75.97, -3874, -16952, -1740 , -698, -10202, -1974
-12.54, -76.57, -3758, -16836, -1460 , -348, -10656, -1768
-13.99, -75.95, -4086, -16402, -490 , -508, -11123, -1542
-15.98, -73.68, -4668, -16280, -1018 , -769, -11885, -1338
-16.77, -72.14, -4948, -16328, -1822 , -747, -12457, -1270
-16.39, -72.25, -4902, -16546, -2040 , -586, -13310, -1265
-15.37, -73.40, -4624, -16726, -1894 , -498, -13898, -1293
-15.03, -73.79, -4450, -16480, -1804 , -546, -14315, -1351
-14.49, -74.55, -4224, -16278, -1582 , -676, -14638, -1348
-13.05, -76.73, -3804, -16404, -772 , -803, -14539, -1293
-10.37, -79.30, -3044, -16624, -820 , -901, -14572, -1056
-7.85, -80.54, -2332, -16848, -1584 , -851, -15179, -785
-6.24, -80.62, -1872, -16986, -2108 , -645, -15675, -612
-6.22, -80.31, -1882, -17124, -2256 , -392, -16015, -603
-6.37, -80.46, -1928, -17134, -2156 , -167, -16179, -726
-5.37, -80.83, -1616, -17054, -2244 , 11, -16127, -830
-3.93, -81.81, -1174, -16970, -2156 , 121, -15930, -828
-2.38, -83.08, -710, -16990, -1950 , 181, -15720, -740
-1.72, -83.31, -512, -16966, -1936 , 292, -15712, -638
-1.64, -82.93, -494, -17098, -2074 , 505, -15746, -619
-1.26, -83.29, -380, -17150, -1994 , 885, -15691, -650
-1.03, -83.83, -310, -17172, -1842 , 1205, -15484, -661
0.31, -84.93, 92, -16954, -1514 , 1471, -15170, -515
2.33, -85.77, 686, -16868, -1058 , 1636, -14763, -206
4.93, -84.81, 1462, -16946, -520 , 1705, -14281, 243
6.57, -83.38, 1968, -17104, 338 , 1706, -13989, 763
6.48, -83.10, 1946, -17132, 754 , 1751, -13788, 1300
4.55, -84.86, 1358, -17070, 744 , 1828, -13460, 1606
2.42, -87.57, 712, -16836, 152 , 1970, -13287, 1863
0.67, -89.12, 194, -16552, -182 , 2204, -13223, 2243
0.74, -89.15, 212, -16526, -146 , 2360, -13383, 2664
1.11, -88.84, 320, -16580, 140 , 2373, -13669, 3160
-0.37, -89.26, -108, -16574, 200 , 2240, -13976, 3651
-2.64, -86.70, -760, -16464, -588 , 2234, -14203, 3896
-5.13, -81.31, -1490, -16486, -2046 , 2493, -14379, 4059
-6.65, -76.66, -1972, -16574, -3412 , 3163, -14585, 4205
-7.94, -74.08, -2404, -16738, -4138 , 3853, -15071, 4289
-9.16, -72.48, -2802, -16784, -4512 , 4635, -15820, 4435
-9.02, -74.18, -2734, -16778, -3904 , 5576, -16614, 4524
-7.34, -78.94, -2160, -16604, -2440 , 6158, -17450, 4628
-5.15, -83.66, -1472, -16306, -1076 , 6472, -17945, 4739
-3.49, -86.40, -990, -16248, 298 , 6475, -18169, 4802
