Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-4.65,-77.41,-1570,-18916,-3936,1655,3027,989
-3.49,-76.96,-1196,-19174,-4292,2125,2669,1344
-2.86,-76.19,-1004,-19574,-4720,2805,2263,1869
-2.79,-75.32,-1018,-20234,-5216,3508,1870,2361
-3.11,-74.75,-1164,-20690,-5534,4306,1610,3045
-3.13,-74.16,-1198,-21132,-5890,5391,1462,3715
-2.81,-73.41,-1098,-21494,-6324,6506,1295,4453
-2,-72.85,-796,-21768,-6686,7694,990,5452
0.14,-74.79,58,-22174,-6044,9025,543,6437
2.42,-77.64,962,-22250,-4798,10120,-347,7523
4.78,-81.22,1848,-21932,-2860,11274,-1289,8662
7.43,-82.29,2802,-21472,-832,12262,-1931,9907
10.01,-79.81,3666,-20766,786,12720,-2015,10876
13.32,-76.45,4762,-20094,956,13054,-1312,11846
16.03,-74.01,5508,-19180,92,13643,51,12536
18.17,-71.78,6008,-18302,-582,14425,1140,13233
20.26,-69.77,6362,-17240,-230,15242,1998,14009
20.73,-69.22,6260,-16536,586,15476,2855,14462
21.33,-68.67,6204,-15888,386,15230,3406,14937
19.67,-70.37,5568,-15582,-10,14888,3401,15317
15.72,-74.32,4502,-16006,-158,14422,3069,15585
13.56,-76.49,4016,-16666,56,13729,2765,15747
11.21,-78.84,3490,-17624,46,13035,2348,16001
9.7,-80.34,3140,-18378,-44,12343,1671,16136
