Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-4.87, -83.93, -1340, -15702, 1016 , -4221, 2488, -3440
-4.59, -83.81, -1266, -15742, 1162 , -4181, 2737, -3527
-4.54, -83.16, -1246, -15630, 1416 , -4321, 2968, -3659
-4.70, -82.97, -1274, -15424, 1426 , -4550, 3285, -3790
-3.41, -85.10, -914, -15334, 960 , -4707, 3464, -3691
-4.10, -85.16, -1104, -15388, 716 , -4703, 3644, -3510
-5.94, -83.55, -1598, -15348, 706 , -4681, 3769, -3502
-7.63, -82.20, -2040, -15232, 490 , -4633, 3942, -3621
-8.55, -81.46, -2260, -15040, 214 , -4525, 4020, -3764
-8.97, -81.07, -2368, -15012, -114 , -4417, 4071, -3817
-9.85, -79.84, -2652, -15264, -714 , -4236, 4029, -3851
-10.72, -78.30, -2942, -15494, -1308 , -3978, 3925, -3832
-10.54, -77.99, -2954, -15804, -1630 , -3620, 3740, -3743
-9.93, -78.58, -2818, -16024, -1616 , -3281, 3503, -3565
-8.75, -79.72, -2494, -16136, -1554 , -2857, 3244, -3325
-7.72, -81.47, -2192, -16142, -1058 , -2602, 2967, -2965
-6.99, -82.43, -1960, -15968, -844 , -2533, 2919, -2576
-6.84, -82.79, -1890, -15754, -672 , -2560, 3131, -2301
-6.31, -82.88, -1732, -15632, -926 , -2671, 3358, -1946
-5.87, -83.15, -1598, -15514, -982 , -2758, 3593, -1690
-6.44, -82.11, -1750, -15466, -1258 , -2793, 3732, -1538
-6.73, -80.60, -1846, -15536, -1806 , -2769, 3752, -1480
-7.04, -78.84, -1992, -15942, -2448 , -2596, 3705, -1472
-7.70, -77.97, -2258, -16490, -2708 , -2408, 3429, -1527
-7.58, -78.55, -2286, -16990, -2588 , -2187, 3036, -1610
-6.89, -80.09, -2104, -17274, -2180 , -2040, 2624, -1664
-4.33, -85.47, -1304, -17220, -448 , -2027, 2324, -1649
